Wholesale broiler composite,OT,Retail-wholesale spread for broiler composite,date,Final_Search_4
59.02,143.47,84.45,1991/9/1,This is the market report for September 1991. Wholesale broiler prices are very low. Wholesale prices show a consistent trend. The retail-wholesale spread is very wide. The spread shows consistent behavior over the period. These trends suggest strong retailer profitability. Consumers are likely facing higher retail prices for chicken products despite low wholesale prices.
56.99,140.71,83.72,1991/10/1,This is the market report for October 1991. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
53.52,140.95,87.43,1991/11/1,This is the market report for November 1991. Wholesale broiler prices are at very low levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are likely facing much higher retail prices for chicken products.
51.67,141.52,89.85,1991/12/1,This is the market report for December 1991. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
55.29,143.95,88.66,1992/1/1,This is the market report for January 1992. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread has been stable during this period. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
55.4,138.64,83.24,1992/2/1,This is the market report for February 1992. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
58.1,135.65,77.55,1992/3/1,This is the market report for March 1992. Wholesale broiler prices are very low. Wholesale prices show a stable trend. The retail-wholesale spread is very wide. The spread shows a stable condition during this period. These trends suggest strong retailer profitability at the expense of producer margins. Consumers are likely experiencing high retail prices compared to wholesale costs.
56.56,138.22,81.66,1992/4/1,This is the market report for April 1992. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread appears to be maintaining a consistent level. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
61.2,137.82,76.62,1992/5/1,"This is the market report for May 1992. Wholesale broiler prices are at very low levels. Wholesale prices are currently stable. The retail-wholesale spread is very wide. The spread has been stable during this period. These trends suggest strong industry-wide profitability, benefiting the retailer side markedly. Consumers are likely facing significantly higher retail prices for chicken products."
58.81,142.28,83.47,1992/6/1,This is the market report for June 1992. Wholesale broiler prices are very high. Wholesale prices show a consistent upward trend throughout the month. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is rapidly widening. These trends suggest strong industry-wide profitability. Consumers are likely experiencing significant increases in chicken prices at grocery stores.
62.6,144.17,81.57,1992/7/1,This is the market report for July 1992. Wholesale broiler prices are very low. Wholesale prices show a stable trend. The retail-wholesale spread is very wide. The spread shows a stable condition during this period. These trends suggest strong retailer profitability at the expense of producer margins. Consumers are likely experiencing high retail prices compared to wholesale costs.
63.13,144.86,81.73,1992/8/1,This is the market report for August 1992. Wholesale broiler prices are very low. Wholesale prices show a stable trend. The retail-wholesale spread is very wide. The spread shows a stable condition during this period. These trends suggest strong retailer profitability at the expense of producer margins. Consumers are likely seeing significantly higher retail prices compared to wholesale costs.
